sra:SRR1783831	SRP053038-SRR1783831
sra:SRR1783832	SRP053038-SRR1783832
sra:SRR1783833	SRP053038-SRR1783833
sra:DRR084031	DRP003418-DRR084031
sra:DRR084021	DRP003418-DRR084021
sra:ERR789828	ERP009875-ERR789828
sra:ERR789830	ERP009875-ERR789830
sra:ERR789829	ERP009875-ERR789829
sra:SRR1181778	SRP039090-SRR1181778
sra:SRR3175106	SRP070433-SRR3175106
sra:SRR3175107	SRP070433-SRR3175107
sra:SRR3175108	SRP070433-SRR3175108
sra:SRR3175109	SRP070433-SRR3175109
sra:SRR1056011	SRP034660-SRR1056011
sra:SRR1056012	SRP034660-SRR1056012
sra:SRR1056013	SRP034660-SRR1056013
sra:SRR1056014	SRP034660-SRR1056014
sra:SRR1056015	SRP034660-SRR1056015
sra:SRR1056016	SRP034660-SRR1056016
sra:SRR1056017	SRP034660-SRR1056017
sra:SRR1056018	SRP034660-SRR1056018
sra:SRR1056019	SRP034660-SRR1056019
sra:SRR1056020	SRP034660-SRR1056020
sra:SRR1056021	SRP034660-SRR1056021
sra:SRR1056022	SRP034660-SRR1056022
sra:SRR1382078	SRP043153-SRR1382078
sra:SRR1382079	SRP043153-SRR1382079
sra:SRR1382080	SRP043153-SRR1382080
sra:SRR1382081	SRP043153-SRR1382081
sra:SRR1382082	SRP043153-SRR1382082
sra:SRR1382083	SRP043153-SRR1382083
sra:SRR1382084	SRP043153-SRR1382084
sra:SRR1382085	SRP043153-SRR1382085
sra:SRR1382086	SRP043153-SRR1382086
sra:SRR1382087	SRP043153-SRR1382087
sra:SRR1382088	SRP043153-SRR1382088
sra:SRR1382089	SRP043153-SRR1382089
sra:SRR1382090	SRP043153-SRR1382090
sra:SRR1382091	SRP043153-SRR1382091
sra:SRR527821	SRP014599-SRR527821
sra:SRR527850	SRP014599-SRR527850
sra:SRR527851	SRP014599-SRR527851
sra:SRR528732	SRP014599-SRR528732
sra:SRR528733	SRP014599-SRR528733
sra:SRR528734	SRP014599-SRR528734
sra:SRR528735	SRP014599-SRR528735
sra:SRR528736	SRP014599-SRR528736
sra:SRR528737	SRP014599-SRR528737
sra:SRR528738	SRP014599-SRR528738
sra:SRR528739	SRP014599-SRR528739
sra:SRR528740	SRP014599-SRR528740
sra:SRR528741	SRP014599-SRR528741
sra:SRR528742	SRP014599-SRR528742
sra:SRR528743	SRP014599-SRR528743
sra:SRR528744	SRP014599-SRR528744
sra:SRR528745	SRP014599-SRR528745
sra:SRR528746	SRP014599-SRR528746
sra:SRR528747	SRP014599-SRR528747
sra:SRR528748	SRP014599-SRR528748
sra:SRR528749	SRP014599-SRR528749
sra:SRR528750	SRP014599-SRR528750
sra:SRR528751	SRP014599-SRR528751
sra:SRR528752	SRP014599-SRR528752
sra:SRR528753	SRP014599-SRR528753
sra:SRR528754	SRP014599-SRR528754
sra:SRR528755	SRP014599-SRR528755
sra:SRR528756	SRP014599-SRR528756
sra:SRR540268	SRP014858-SRR540268
sra:SRR540269	SRP014858-SRR540269
sra:SRR540270	SRP014858-SRR540270
sra:SRR540271	SRP014858-SRR540271
sra:SRR540272	SRP014858-SRR540272
sra:SRR540273	SRP014858-SRR540273
sra:SRR540274	SRP014858-SRR540274
sra:SRR540275	SRP014858-SRR540275
sra:SRR540276	SRP014858-SRR540276
sra:SRR540277	SRP014858-SRR540277
sra:SRR540278	SRP014858-SRR540278
sra:SRR540279	SRP014858-SRR540279
sra:SRR2153901	SRP062242-SRR2153901
sra:SRR2153902	SRP062242-SRR2153902
sra:SRR2153903	SRP062242-SRR2153903
sra:SRR2153904	SRP062242-SRR2153904
sra:SRR2153905	SRP062242-SRR2153905
sra:SRR2153906	SRP062242-SRR2153906
sra:SRR2153907	SRP062242-SRR2153907
sra:SRR2153908	SRP062242-SRR2153908
sra:SRR1035716	SRP030031-SRR1035716
sra:SRR997302	SRP030031-SRR997302
sra:SRR1035718	SRP030031-SRR1035718
sra:SRR1035717	SRP030031-SRR1035717
sra:SRR3532922	SRP059295-SRR3532922
sra:SRR3532923	SRP059295-SRR3532923
sra:SRR3532924	SRP059295-SRR3532924
sra:SRR3532925	SRP059295-SRR3532925
sra:SRR3532926	SRP059295-SRR3532926
sra:SRR3532927	SRP059295-SRR3532927
sra:SRR3532928	SRP059295-SRR3532928
sra:SRR3532929	SRP059295-SRR3532929
sra:SRR3532930	SRP059295-SRR3532930
sra:SRR3532931	SRP059295-SRR3532931
sra:SRR3532932	SRP059295-SRR3532932
sra:SRR3532933	SRP059295-SRR3532933
sra:SRR3532934	SRP059295-SRR3532934
sra:SRR3532935	SRP059295-SRR3532935
sra:SRR3532936	SRP059295-SRR3532936
sra:SRR3532937	SRP059295-SRR3532937
sra:SRR3532938	SRP059295-SRR3532938
sra:SRR3532939	SRP059295-SRR3532939
sra:SRR3370916	SRP073200-SRR3370916
sra:SRR3370917	SRP073200-SRR3370917
sra:SRR3370918	SRP073200-SRR3370918
sra:SRR3370919	SRP073200-SRR3370919
sra:SRR3370920	SRP073200-SRR3370920
sra:SRR3370921	SRP073200-SRR3370921
sra:SRR3370922	SRP073200-SRR3370922
sra:SRR3370923	SRP073200-SRR3370923
sra:SRR3370924	SRP073200-SRR3370924
